// Analysis: sham_gt_rest (tissue level 3)
// Studies: 5
// Total foci: 138
// Foci with t-values: 136
// Coordinate space: MNI
// All statistics converted to t-values

// Reference=21080967
// Subjects=48
39.4	-8.2	3.0	4.228
-39.4	-14.3	9.2	4.228
-5.0	13.3	34.2	2.473
6.1	17.3	33.2	4.228
35.4	-8.2	55.0	4.228
-37.4	-9.2	62.3	4.228
9.1	9.2	54.0	4.228
-10.1	0.0	64.4	4.228
-11.1	-44.9	68.5	-3.146
35.4	44.9	23.8	4.228
-44.4	34.7	8.2	4.228
16.2	18.4	11.3	2.986
-10.1	8.2	13.4	2.929
26.3	-2.0	5.1	2.974
-24.2	6.1	11.3	3.134
-30.3	-61.2	-22.0	3.088

// Reference=39089662
// Subjects=50
-11.1	38.8	55.0	4.11
-59.6	-39.8	39.4	6.05
52.5	-24.5	17.6	6.06
-62.6	-18.4	26.9	7.1

// Reference=40634927
// Subjects=74
-53.5	-32.6	45.6	2.954
-39.4	13.3	4.0	3.736
49.5	9.2	4.0	2.758
-57.6	15.3	6.1	4.658
55.5	-22.4	9.2	2.91
59.6	-53.0	22.8	3.805
64.6	-40.8	11.3	3.453
-58.6	13.3	-3.2	3.691
-55.5	-59.2	0.9	3.851
53.5	-54.1	0.9	4.744
-53.5	-39.8	45.6	3.453
-65.7	-26.5	26.9	3.759
53.5	-34.7	28.0	4.119
-57.6	-27.5	47.7	3.285
-40.4	17.3	9.2	3.691
48.5	26.5	11.3	4.285
-55.5	-5.1	11.3	4.731
51.5	-15.3	13.4	3.794
-52.5	10.2	-3.2	3.43
58.6	6.1	-3.2	3.419
-50.5	-66.3	15.5	3.944
-60.6	-32.6	26.9	3.52
53.5	-34.7	19.6	3.274
