// Analysis: group_comparison
// Studies: 53
// Total foci: 1069
// Foci with t-values: 1045
// Coordinate space: MNI
// All statistics converted to t-values

// Reference=17240066
// Subjects=19
-6.0	-25.0	-11.0	-3.4
-36.0	-67.0	-41.0	4.57
51.0	-64.0	-35.0	4.51
36.0	-70.0	-20.0	5.49
21.0	-13.0	-17.0	5.34
57.0	8.0	-23.0	4.65
63.0	-31.0	-17.0	4.09
-33.0	-73.0	-17.0	3.65
12.0	23.0	16.0	5.54
-18.0	29.0	34.0	3.95
-27.0	-43.0	-8.0	3.76
-9.0	26.0	49.0	3.37
30.0	-19.0	1.0	4.03
-18.0	20.0	10.0	4.46
6.0	-22.0	7.0	4.26
0.0	8.0	13.0	3.38
33.0	-76.0	-50.0	-4.16
-3.0	-70.0	-47.0	-5.06
-42.0	-52.0	-29.0	-6.67
-18.0	-85.0	-35.0	-4.06
0.0	-70.0	-26.0	-4.69
-57.0	-70.0	7.0	-5.17
24.0	-73.0	-14.0	-4.32
54.0	-46.0	4.0	-4.2
-57.0	-10.0	7.0	-3.86
63.0	-58.0	-8.0	-3.54
-15.0	59.0	28.0	-5.61
-6.0	-1.0	-14.0	-4.39
18.0	-100.0	-11.0	-3.69
-54.0	8.0	28.0	-4.13
66.0	-13.0	31.0	-3.99
39.0	-25.0	61.0	-4.54
30.0	2.0	67.0	-4.04
-42.0	-7.0	61.0	-3.72
-36.0	-19.0	67.0	-4.41
-30.0	-7.0	70.0	-4.03
66.0	-10.0	13.0	-4.3
-54.0	-19.0	34.0	-4.93
-36.0	-76.0	49.0	-4.11
36.0	-70.0	55.0	-3.83
30.0	-55.0	52.0	-3.87
-39.0	-40.0	61.0	-5.73
24.0	-55.0	70.0	-6.66
-15.0	-85.0	46.0	-3.62
-27.0	-94.0	28.0	-5.82
48.0	-67.0	-29.0	4.48
-60.0	-22.0	-26.0	4.43
-66.0	-43.0	-5.0	3.5
-12.0	14.0	-14.0	3.49
21.0	62.0	1.0	5.08
30.0	35.0	-2.0	4.47
-15.0	29.0	46.0	4.27
3.0	32.0	61.0	3.42
-9.0	-22.0	67.0	3.34
21.0	-22.0	70.0	3.72
-3.0	-16.0	76.0	3.65
48.0	-82.0	-2.0	4.71
-42.0	-79.0	13.0	4.81
-54.0	-43.0	31.0	3.29
48.0	-52.0	34.0	3.5
39.0	-61.0	61.0	4.46
-21.0	-61.0	-23.0	-3.64
21.0	-10.0	-14.0	-3.88
-33.0	-28.0	-26.0	-3.68
-15.0	-25.0	-14.0	-4.1
42.0	-1.0	46.0	-3.58
-3.0	-61.0	1.0	-3.95
12.0	-4.0	37.0	-3.4
6.0	-1.0	49.0	-3.57
-15.0	-4.0	7.0	-3.95
6.0	-19.0	-14.0	-3.35

// Reference=24603951
// Subjects=28
3.0	60.0	-5.0	5.12
60.0	0.0	-21.0	3.51
51.0	-6.0	-21.0	3.06
54.0	12.0	-21.0	3.22
3.0	60.0	-5.0	5.12
60.0	0.0	-21.0	3.51
51.0	-6.0	-21.0	3.06
54.0	12.0	-21.0	3.22

// Reference=24734113
// Subjects=18
45.5	-63.2	51.9	4.17
-6.1	20.4	65.4	4.32
3.0	40.8	49.8	4.55
24.2	37.7	46.7	4.16
6.1	59.2	6.1	4.1
53.5	-67.3	32.1	4.22
59.6	-10.2	-19.9	5.28
62.6	6.1	14.4	5.1
-48.5	-2.0	11.3	4.6
62.6	-19.4	35.2	5.49
-62.6	-5.1	20.7	4.78
62.6	-22.4	33.2	4.84
-53.5	-28.6	24.8	4.52
50.5	5.1	37.3	7.48
50.5	14.3	-5.3	4.82
-56.6	-25.5	18.6	4.49
36.4	-11.2	12.4	4.97
-33.3	-14.3	18.6	4.86

// Reference=24968124
// Subjects=24
-39.0	-12.0	66.0	11.327
-24.0	-63.0	57.0	9.666
-30.0	-24.0	21.0	9.47
39.0	-51.0	27.0	8.439
-51.0	0.0	-36.0	8.27
-21.0	-24.0	72.0	8.049
0.0	2.0	51.0	5.431
0.0	-99.0	0.0	6.186
33.0	9.0	15.0	4.486
-6.0	-48.0	42.0	-14.37
33.0	-15.0	-39.0	-6.292
-30.0	-45.0	-15.0	-7.601
-51.0	0.0	-33.0	-6.531
39.0	-54.0	6.0	7.203
-27.0	-63.0	57.0	7.601
-39.0	-51.0	30.0	4.668
45.0	39.0	21.0	6.292
-24.0	-24.0	75.0	6.082
0.0	-99.0	0.0	5.939
-3.0	-60.0	26.0	-12.321
-42.0	36.0	0.0	-5.719
6.0	54.0	30.0	-4.651
-39.0	-39.0	-30.0	-5.012
-24.0	-15.0	-30.0	-6.4
-57.0	-20.0	-24.0	-7.203
-39.0	33.0	-15.0	-14.903
-39.0	-12.0	66.0	11.327
-24.0	-63.0	57.0	9.666
-30.0	-24.0	21.0	9.47
39.0	-51.0	27.0	8.439
-51.0	0.0	-36.0	8.27
-21.0	-24.0	72.0	8.049
0.0	2.0	51.0	5.431
0.0	-99.0	0.0	6.186
33.0	9.0	15.0	4.486
-6.0	-48.0	42.0	-14.37
33.0	-15.0	-39.0	-6.292
-30.0	-45.0	-15.0	-7.601
-51.0	0.0	-33.0	-6.531
39.0	-54.0	6.0	7.203
-27.0	-63.0	57.0	7.601
-39.0	-51.0	30.0	4.668
45.0	39.0	21.0	6.292
-24.0	-24.0	75.0	6.082
0.0	-99.0	0.0	5.939
-3.0	-60.0	26.0	-12.321
-42.0	36.0	0.0	-5.719
6.0	54.0	30.0	-4.651
-39.0	-39.0	-30.0	-5.012
-24.0	-15.0	-30.0	-6.4
-57.0	-20.0	-24.0	-7.203
-39.0	33.0	-15.0	-14.903

// Reference=25220656
// Subjects=24
21.2	5.1	52.9	3.19
32.3	-35.7	3.0	4.63
15.2	-29.6	31.1	5.04
25.2	-35.7	24.8	3.96
25.2	3.1	19.6	3.98
30.3	-15.3	31.1	3.41
-16.2	-23.5	31.1	4.11
-18.2	-30.6	30.0	3.92
1.0	-19.4	7.2	3.88
23.2	-13.3	43.6	4.33
-32.3	29.6	2.0	4.47
-28.3	-29.6	62.3	5.36
-26.3	-60.2	40.4	5.37
-46.5	-19.4	47.7	5.36
-51.5	-22.4	6.1	4.69
-40.4	-61.2	8.2	4.39
-44.4	-53.0	5.1	3.99
-45.5	-5.1	8.2	4.81
-31.3	19.4	3.0	4.17
-27.3	-72.4	24.8	4.34
-21.2	-67.3	-5.3	3.99
21.2	5.1	52.9	3.19
32.3	-35.7	3.0	4.63
15.2	-29.6	31.1	5.04
25.2	-35.7	24.8	3.96
25.2	3.1	19.6	3.98
30.3	-15.3	31.1	3.41
-16.2	-23.5	31.1	4.11
-18.2	-30.6	30.0	3.92
1.0	-19.4	7.2	3.88
23.2	-13.3	43.6	4.33
-32.3	29.6	2.0	4.47
-28.3	-29.6	62.3	5.36
-26.3	-60.2	40.4	5.37
-46.5	-19.4	47.7	5.36
-51.5	-22.4	6.1	4.69
-40.4	-61.2	8.2	4.39
-44.4	-53.0	5.1	3.99
-45.5	-5.1	8.2	4.81
-31.3	19.4	3.0	4.17
-27.3	-72.4	24.8	4.34
-21.2	-67.3	-5.3	3.99

// Reference=26467429
// Subjects=30
42.0	-72.0	-45.0	4.107
-12.0	-75.0	0.0	-4.696
51.0	-75.0	12.0	-4.41
-33.0	45.0	21.0	4.437
24.0	48.0	3.0	3.993
-45.0	-75.0	12.0	4.021
3.0	-63.0	9.0	4.102
